LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,Parameters
106,Jun,18,01:30:59,combo,sshd(pam_unix),31198.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E15,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net']"
107,Jun,18,01:30:59,combo,sshd(pam_unix),31202.0,check pass; user unknown,E27,check pass; user unknown,[]
108,Jun,18,01:30:59,combo,sshd(pam_unix),31202.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E15,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net']"
109,Jun,18,01:30:59,combo,sshd(pam_unix),31205.0,check pass; user unknown,E27,check pass; user unknown,[]
110,Jun,18,01:30:59,combo,sshd(pam_unix),31205.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E15,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net']"
111,Jun,18,01:30:59,combo,sshd(pam_unix),31200.0,check pass; user unknown,E27,check pass; user unknown,[]
112,Jun,18,01:30:59,combo,sshd(pam_unix),31200.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E15,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net']"
113,Jun,18,01:30:59,combo,sshd(pam_unix),31206.0,check pass; user unknown,E27,check pass; user unknown,[]
114,Jun,18,01:30:59,combo,sshd(pam_unix),31206.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E15,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net']"
115,Jun,18,01:30:59,combo,sshd(pam_unix),31204.0,check pass; user unknown,E27,check pass; user unknown,[]
116,Jun,18,01:30:59,combo,sshd(pam_unix),31204.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E15,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net']"
117,Jun,18,01:30:59,combo,sshd(pam_unix),31203.0,check pass; user unknown,E27,check pass; user unknown,[]
118,Jun,18,01:30:59,combo,sshd(pam_unix),31203.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E15,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net']"
119,Jun,18,01:30:59,combo,sshd(pam_unix),31207.0,check pass; user unknown,E27,check pass; user unknown,[]
120,Jun,18,01:30:59,combo,sshd(pam_unix),31207.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E15,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net']"
121,Jun,18,02:08:10,combo,ftpd,31272.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:10', '2005']"
122,Jun,18,02:08:10,combo,ftpd,31273.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:10', '2005']"
123,Jun,18,02:08:10,combo,ftpd,31274.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:10', '2005']"
124,Jun,18,02:08:10,combo,ftpd,31275.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:10', '2005']"
125,Jun,18,02:08:10,combo,ftpd,31276.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:10', '2005']"
126,Jun,18,02:08:10,combo,ftpd,31277.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:10', '2005']"
127,Jun,18,02:08:10,combo,ftpd,31278.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:10', '2005']"
128,Jun,18,02:08:11,combo,ftpd,31279.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:11', '2005']"
129,Jun,18,02:08:11,combo,ftpd,31280.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:11', '2005']"
130,Jun,18,02:08:11,combo,ftpd,31281.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:11', '2005']"
131,Jun,18,02:08:11,combo,ftpd,31282.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:11', '2005']"
132,Jun,18,02:08:11,combo,ftpd,31283.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:11', '2005']"
133,Jun,18,02:08:12,combo,ftpd,31284.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:12', '2005']"
134,Jun,18,02:08:12,combo,ftpd,31285.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:12', '2005']"
135,Jun,18,02:08:12,combo,ftpd,31286.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['82.252.162.81', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)', 'Sat', 'Jun', '18', '02:08:12', '2005']"
136,Jun,18,02:23:10,combo,ftpd,31277.0,User unknown timed out after 900 seconds at Sat Jun 18 02:23:10 2005,E112,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>,"['900', 'Sat', 'Jun 18 02:23:10 2005']"
137,Jun,18,04:07:05,combo,su(pam_unix),31791.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),"['cyrus', '(uid=0)']"
138,Jun,18,04:07:06,combo,su(pam_unix),31791.0,session closed for user cyrus,E101,session closed for user <*>,['cyrus']
139,Jun,18,04:07:06,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],[]
140,Jun,18,04:12:42,combo,su(pam_unix),32164.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),"['news', '(uid=0)']"
141,Jun,18,04:12:43,combo,su(pam_unix),32164.0,session closed for user news,E101,session closed for user <*>,['news']
142,Jun,19,04:08:55,combo,su(pam_unix),2192.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),"['cyrus', '(uid=0)']"
143,Jun,19,04:08:55,combo,su(pam_unix),2192.0,session closed for user cyrus,E101,session closed for user <*>,['cyrus']
144,Jun,19,04:08:57,combo,cups,,cupsd shutdown succeeded,E37,cupsd shutdown succeeded,[]
145,Jun,19,04:09:02,combo,cups,,cupsd startup succeeded,E38,cupsd startup succeeded,[]
146,Jun,19,04:09:11,combo,syslogd 1.4.1,,restart.,E90,restart.,[]
147,Jun,19,04:09:11,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],[]
148,Jun,19,04:15:18,combo,su(pam_unix),3676.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),"['news', '(uid=0)']"
149,Jun,19,04:15:18,combo,su(pam_unix),3676.0,session closed for user news,E101,session closed for user <*>,['news']
150,Jun,20,03:40:59,combo,ftpd,8829.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['222.33.90.199', '()', 'Mon', 'Jun', '20', '03:40:59', '2005']"
151,Jun,20,03:40:59,combo,ftpd,8824.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['222.33.90.199', '()', 'Mon', 'Jun', '20', '03:40:59', '2005']"
152,Jun,20,03:40:59,combo,ftpd,8828.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['222.33.90.199', '()', 'Mon', 'Jun', '20', '03:40:59', '2005']"
153,Jun,20,03:40:59,combo,ftpd,8822.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['222.33.90.199', '()', 'Mon', 'Jun', '20', '03:40:59', '2005']"
154,Jun,20,03:40:59,combo,ftpd,8833.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['222.33.90.199', '()', 'Mon', 'Jun', '20', '03:40:59', '2005']"
155,Jun,20,03:40:59,combo,ftpd,8827.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['222.33.90.199', '()', 'Mon', 'Jun', '20', '03:40:59', '2005']"
156,Jun,20,03:40:59,combo,ftpd,8823.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['222.33.90.199', '()', 'Mon', 'Jun', '20', '03:40:59', '2005']"
157,Jun,20,03:40:59,combo,ftpd,8825.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['222.33.90.199', '()', 'Mon', 'Jun', '20', '03:40:59', '2005']"
158,Jun,20,03:40:59,combo,ftpd,8826.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['222.33.90.199', '()', 'Mon', 'Jun', '20', '03:40:59', '2005']"
159,Jun,20,03:40:59,combo,ftpd,8832.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['222.33.90.199', '()', 'Mon', 'Jun', '20', '03:40:59', '2005']"
160,Jun,20,03:40:59,combo,ftpd,8830.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['222.33.90.199', '()', 'Mon', 'Jun', '20', '03:40:59', '2005']"
161,Jun,20,03:40:59,combo,ftpd,8831.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['222.33.90.199', '()', 'Mon', 'Jun', '20', '03:40:59', '2005']"
162,Jun,20,04:02:54,combo,su(pam_unix),9187.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),"['cyrus', '(uid=0)']"
163,Jun,20,04:02:54,combo,su(pam_unix),9187.0,session closed for user cyrus,E101,session closed for user <*>,['cyrus']
164,Jun,20,04:02:55,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],[]
165,Jun,20,04:08:37,combo,su(pam_unix),9558.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),"['news', '(uid=0)']"
166,Jun,20,04:08:38,combo,su(pam_unix),9558.0,session closed for user news,E101,session closed for user <*>,['news']
167,Jun,20,04:44:39,combo,snmpd,2318.0,Received SNMP packet(s) from 67.170.148.126,E88,Received SNMP packet(s) from <*>,['67.170.148.126']
168,Jun,20,09:20:05,combo,sshd(pam_unix),10035.0,check pass; user unknown,E27,check pass; user unknown,[]
169,Jun,20,09:20:05,combo,sshd(pam_unix),10035.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E15,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=65.166.159.14']"
170,Jun,20,09:20:05,combo,sshd(pam_unix),10037.0,check pass; user unknown,E27,check pass; user unknown,[]
171,Jun,20,09:20:05,combo,sshd(pam_unix),10037.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E15,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=65.166.159.14']"
172,Jun,20,09:20:05,combo,sshd(pam_unix),10039.0,check pass; user unknown,E27,check pass; user unknown,[]
173,Jun,20,09:20:05,combo,sshd(pam_unix),10039.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E15,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=65.166.159.14']"
174,Jun,20,09:20:06,combo,sshd(pam_unix),10041.0,check pass; user unknown,E27,check pass; user unknown,[]
175,Jun,20,09:20:06,combo,sshd(pam_unix),10041.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E15,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=65.166.159.14']"
176,Jun,20,09:20:07,combo,sshd(pam_unix),10043.0,check pass; user unknown,E27,check pass; user unknown,[]
177,Jun,20,09:20:07,combo,sshd(pam_unix),10043.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E15,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=65.166.159.14']"
178,Jun,20,09:20:07,combo,sshd(pam_unix),10045.0,check pass; user unknown,E27,check pass; user unknown,[]
179,Jun,20,09:20:07,combo,sshd(pam_unix),10045.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E15,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=65.166.159.14']"
180,Jun,20,09:20:07,combo,sshd(pam_unix),10047.0,check pass; user unknown,E27,check pass; user unknown,[]
181,Jun,20,09:20:07,combo,sshd(pam_unix),10047.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E15,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=65.166.159.14']"
182,Jun,20,09:20:07,combo,sshd(pam_unix),10049.0,check pass; user unknown,E27,check pass; user unknown,[]
183,Jun,20,09:20:07,combo,sshd(pam_unix),10049.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E15,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=65.166.159.14']"
184,Jun,20,09:20:08,combo,sshd(pam_unix),10051.0,check pass; user unknown,E27,check pass; user unknown,[]
185,Jun,20,09:20:08,combo,sshd(pam_unix),10051.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E15,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=65.166.159.14']"
186,Jun,20,09:20:08,combo,sshd(pam_unix),10053.0,check pass; user unknown,E27,check pass; user unknown,[]
187,Jun,20,09:20:08,combo,sshd(pam_unix),10053.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E15,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=65.166.159.14']"
188,Jun,21,04:06:57,combo,su(pam_unix),12098.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),"['cyrus', '(uid=0)']"
189,Jun,21,04:06:58,combo,su(pam_unix),12098.0,session closed for user cyrus,E101,session closed for user <*>,['cyrus']
190,Jun,21,04:06:59,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],[]
191,Jun,21,04:13:03,combo,su(pam_unix),13327.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),"['news', '(uid=0)']"
192,Jun,21,04:13:04,combo,su(pam_unix),13327.0,session closed for user news,E101,session closed for user <*>,['news']
193,Jun,21,08:56:36,combo,sshd(pam_unix),14281.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=217.60.212.66', 'user=guest']"
194,Jun,21,08:56:36,combo,sshd(pam_unix),14279.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=217.60.212.66', 'user=guest']"
195,Jun,21,08:56:36,combo,sshd(pam_unix),14282.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=217.60.212.66', 'user=guest']"
196,Jun,21,08:56:36,combo,sshd(pam_unix),14277.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=217.60.212.66', 'user=guest']"
197,Jun,21,08:56:36,combo,sshd(pam_unix),14278.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=217.60.212.66', 'user=guest']"
198,Jun,21,08:56:36,combo,sshd(pam_unix),14280.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=217.60.212.66', 'user=guest']"
199,Jun,22,03:17:26,combo,sshd(pam_unix),16207.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=n219076184117.netvigator.com', 'user=root']"
200,Jun,22,03:17:26,combo,sshd(pam_unix),16206.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=n219076184117.netvigator.com', 'user=root']"
201,Jun,22,03:17:35,combo,sshd(pam_unix),16210.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E17,authentication failure; logname=<*> uid=<*> euid=<*> tty=<*> ruser=<*> rhost=<*>  user=<*>,"['logname=', 'uid=0', 'euid=0', 'tty=NODEVssh', 'ruser=', 'rhost=n219076184117.netvigator.com', 'user=root']"
